en,fr,it,de,es,ko,kana
[VAR 0100(000A)]’s [VAR PKNICK(0000)] was hurt!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] s’est blessé en attaquant !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] subisce dei danni!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wurde verletzt!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] se ha herido!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 상처를 입었다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は {傷|きず}ついた！
[VAR MOVE(0001)] was revealed to be one of the moves that [VAR PKNICK(0000)]\r knows!,"La capacité [VAR MOVE(0001)] [VAR 1408(0000,0001)][VAR PKNICK(0000)] a été détectée !",La mossa [VAR MOVE(0001)] di [VAR PKNICK(0000)] è stata scoperta!,[VAR MOVE(0001)] von [VAR PKNICK(0000)] wurde enthüllt!,¡Se ha detectado el movimiento [VAR MOVE(0001)] de [VAR PKNICK(0000)]!,[VAR PKNICK(0000)]의 [VAR MOVE(0001)][VAR 1900(0002)] 간파했다!,[VAR PKNICK(0000)]の [VAR MOVE(0001)]　を　{読|よ}み{取|と}った！
[VAR MOVE(0001)] was revealed to be one of the moves that the wild [VAR PKNICK(0000)]\r knows!,"La capacité [VAR MOVE(0001)] [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] sauvage a été détectée !","La mossa [VAR MOVE(0001)] [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico è stata scoperta!",[VAR MOVE(0001)] von [VAR PKNICK(0000)] (wild) wurde enthüllt!,¡Se ha detectado el movimiento [VAR MOVE(0001)] del [VAR PKNICK(0000)] salvaje!,야생 [VAR PKNICK(0000)]의 [VAR MOVE(0001)][VAR 1900(0002)] 간파했다!,{野生|やせい}の　[VAR PKNICK(0000)]の [VAR MOVE(0001)]　を　{読|よ}み{取|と}った！
[VAR MOVE(0001)] was revealed to be one of the moves that the opposing\r [VAR PKNICK(0000)]\r knows!,"La capacité [VAR MOVE(0001)] [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] ennemi a été détectée !","La mossa [VAR MOVE(0001)] [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario è stata scoperta!",[VAR MOVE(0001)] von [VAR PKNICK(0000)] (Gegner) wurde enthüllt!,¡Se ha detectado el movimiento [VAR MOVE(0001)] del [VAR PKNICK(0000)] enemigo!,상대 [VAR PKNICK(0000)]의 [VAR MOVE(0001)][VAR 1900(0002)] 간파했다!,{相手|あいて}の　[VAR PKNICK(0000)]の [VAR MOVE(0001)]　を　{読|よ}み{取|と}った！
[VAR MOVE(0001)] was revealed to be one of the moves that [VAR 0100(000A)]’s\r [VAR PKNICK(0000)] knows!,"La capacité [VAR MOVE(0001)] [VAR 1002][VAR 1408(0000,0001)][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] a été détectée !","La mossa [VAR MOVE(0001)] [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] è stata scoperta!",[VAR MOVE(0001)] von [VAR PKNICK(0000)] von [VAR 0100(000A)] wurde enthüllt!,¡Se ha detectado el movimiento [VAR MOVE(0001)] del [VAR PKNICK(0000)] de [VAR 0100(000A)]!,[VAR 0100(000A)]의 [VAR PKNICK(0000)]의 [VAR MOVE(0001)][VAR 1900(0002)] 간파했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]の [VAR MOVE(0001)]　を　{読|よ}み{取|と}った！
[VAR PKNICK(0000)] shuddered!,[VAR PKNICK(0000)] est tout tremblant !,[VAR PKNICK(0000)] rabbrividisce!,[VAR PKNICK(0000)] erschaudert!,¡[VAR PKNICK(0000)] se ha estremecido!,[VAR PKNICK(0000)][VAR 1900(0001)] 몸을 떨었다!,[VAR PKNICK(0000)]は みぶるいした！
The wild [VAR PKNICK(0000)] shuddered!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est tout tremblant !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico rabbrividisce!",[VAR PKNICK(0000)] (wild) erschaudert!,¡El [VAR PKNICK(0000)] salvaje se ha estremecido!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 몸을 떨었다!,{野生|やせい}の　[VAR PKNICK(0000)]は みぶるいした！
The opposing [VAR PKNICK(0000)] shuddered!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est tout tremblant !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario rabbrividisce!",[VAR PKNICK(0000)] (Gegner) erschaudert!,¡El [VAR PKNICK(0000)] enemigo se ha estremecido!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 몸을 떨었다!,{相手|あいて}の　[VAR PKNICK(0000)]は みぶるいした！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] shuddered!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est tout tremblant !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] rabbrividisce!",[VAR PKNICK(0000)] von [VAR 0100(000A)] erschaudert!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] se ha estremecido!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 몸을 떨었다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は みぶるいした！
[VAR PKNICK(0000)] frisked [VAR PKNICK(0001)] and found its [VAR 0109(0002)]!,"[VAR PKNICK(0000)] fouille [VAR PKNICK(0001)] et trouve [VAR 1402(0002,0000)][VAR ITEM2(0002)] !","[VAR PKNICK(0000)] perquisisce [VAR PKNICK(0001)] e trova [VAR 1502(0002,0001)][VAR ITEM2(0002)]!",[VAR PKNICK(0000)] hat das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] erschnüffelt!,"¡[VAR PKNICK(0000)] ha cacheado a [VAR PKNICK(0001)] y ha hallado [VAR 1702(0002,0000)][VAR ITEM2(0002)]!",[VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 통찰했다!,[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の [VAR 0109(0002)]を　お{見通|みとお}しだ！
The wild [VAR PKNICK(0000)] frisked [VAR PKNICK(0001)] and found its [VAR 0109(0002)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage fouille [VAR PKNICK(0001)] et trouve [VAR 1402(0002,0000)][VAR ITEM2(0002)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico perquisisce [VAR PKNICK(0001)] e trova [VAR 1500(0002,0001)][VAR ITEM2(0002)]!",[VAR PKNICK(0000)] (wild) hat das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] erschnüffelt!,"¡El [VAR PKNICK(0000)] salvaje ha cacheado a [VAR PKNICK(0001)] y ha hallado [VAR 1702(0002,0000)][VAR ITEM2(0002)]!",야생 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 통찰했다!,{野生|やせい}の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の [VAR 0109(0002)]を　お{見通|みとお}しだ！
The opposing [VAR PKNICK(0000)] frisked [VAR PKNICK(0001)] and found its [VAR 0109(0002)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi fouille [VAR PKNICK(0001)] et trouve [VAR 1402(0002,0000)][VAR ITEM2(0002)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario perquisisce [VAR PKNICK(0001)] e trova [VAR 1500(0002,0001)][VAR ITEM2(0002)]!",[VAR PKNICK(0000)] (Gegner) hat das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] erschnüffelt!,"¡El [VAR PKNICK(0000)] enemigo ha cacheado a [VAR PKNICK(0001)] y ha hallado [VAR 1702(0002,0000)][VAR ITEM2(0002)]!",상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 통찰했다!,{相手|あいて}の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の [VAR 0109(0002)]を　お{見通|みとお}しだ！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] frisked [VAR PKNICK(0001)] and found its [VAR 0109(0002)]!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] fouille [VAR PKNICK(0001)] et trouve [VAR 1402(0002,0000)][VAR ITEM2(0002)] !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] perquisisce [VAR PKNICK(0001)] e trova [VAR 1500(0002,0001)][VAR ITEM2(0002)]!",[VAR PKNICK(0000)] von [VAR 0100(000A)] hat das Item [VAR 0109(0002)] von [VAR PKNICK(0001)] erschnüffelt!,"¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha cacheado a [VAR PKNICK(0001)] y ha hallado [VAR 1702(0002,0000)][VAR ITEM2(0002)]!",[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 [VAR 0109(0002)][VAR 1900(0002)] 통찰했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は　[VAR PKNICK(0001)]の [VAR 0109(0002)]を　お{見通|みとお}しだ！
[VAR PKNICK(0000)] breaks the mold!,[VAR PKNICK(0000)] brise le moule !,[VAR PKNICK(0000)] ha l’abilità Rompiforma!,"[VAR PKNICK(0000)] gelingt es, gegnerische Fähigkeiten zu überbrücken!",¡[VAR PKNICK(0000)] rompe el molde!,[VAR PKNICK(0000)]의 틀깨기!,[VAR PKNICK(0000)]は かたやぶりだ！
The wild [VAR PKNICK(0000)] breaks the mold!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage brise le moule !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico ha l’abilità Rompiforma!","[VAR PKNICK(0000)] (wild) gelingt es, gegnerische Fähigkeiten zu überbrücken!",¡El [VAR PKNICK(0000)] salvaje rompe el molde!,야생 [VAR PKNICK(0000)]의 틀깨기!,{野生|やせい}の　[VAR PKNICK(0000)]は かたやぶりだ！
The opposing [VAR PKNICK(0000)] breaks the mold!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi brise le moule !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario ha l’abilità Rompiforma!","[VAR PKNICK(0000)] (Gegner) gelingt es, gegnerische Fähigkeiten zu überbrücken!",¡El [VAR PKNICK(0000)] enemigo rompe el molde!,상대 [VAR PKNICK(0000)]의 틀깨기!,{相手|あいて}の　[VAR PKNICK(0000)]は かたやぶりだ！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] breaks the mold!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] brise le moule !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] ha l’abilità Rompiforma!","[VAR PKNICK(0000)] von [VAR 0100(000A)] gelingt es, gegnerische Fähigkeiten zu überbrücken!",¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] rompe el molde!,[VAR 0100(000A)]의 [VAR PKNICK(0000)]의 틀깨기!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は かたやぶりだ！
[VAR PKNICK(0000)] is loafing around!,[VAR PKNICK(0000)] paresse !,[VAR PKNICK(0000)] sta ciondolando!,[VAR PKNICK(0000)] faulenzt!,¡[VAR PKNICK(0000)] está holgazaneando!,[VAR PKNICK(0000)][VAR 1900(0001)] 게으름을 피우고 있다.,[VAR PKNICK(0000)]は なまけている
The wild [VAR PKNICK(0000)] is loafing around!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage paresse !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico sta ciondolando!",[VAR PKNICK(0000)] (wild) faulenzt!,¡El [VAR PKNICK(0000)] salvaje está holgazaneando!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 게으름을 피우고 있다.,{野生|やせい}の　[VAR PKNICK(0000)]は なまけている
The opposing [VAR PKNICK(0000)] is loafing around!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi paresse !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario sta ciondolando!",[VAR PKNICK(0000)] (Gegner) faulenzt!,¡El [VAR PKNICK(0000)] enemigo está holgazaneando!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 게으름을 피우고 있다.,{相手|あいて}の　[VAR PKNICK(0000)]は なまけている
[VAR 0100(000A)]’s [VAR PKNICK(0000)] is loafing around!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] paresse !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] sta ciondolando!",[VAR PKNICK(0000)] von [VAR 0100(000A)] faulenzt!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] está holgazaneando!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 게으름을 피우고 있다.,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は なまけている
[VAR PKNICK(0000)] took the attack!,[VAR PKNICK(0000)] attire les coups sur lui !,[VAR PKNICK(0000)] attira l’attacco su di sé!,[VAR PKNICK(0000)] zieht den Angriff auf sich!,¡[VAR PKNICK(0000)] ha atraído el ataque!,[VAR PKNICK(0000)][VAR 1900(0001)] 공격을 끌어들였다!,[VAR PKNICK(0000)]は {攻撃|こうげき}を　{引|ひ}き{寄|よ}せた！
The wild [VAR PKNICK(0000)] took the attack!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage attire les coups sur lui !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico attira l’attacco su di sé!",[VAR PKNICK(0000)] (wild) zieht den Angriff auf sich!,¡El [VAR PKNICK(0000)] salvaje ha atraído el ataque!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 공격을 끌어들였다!,{野生|やせい}の　[VAR PKNICK(0000)]は {攻撃|こうげき}を　{引|ひ}き{寄|よ}せた！
The opposing [VAR PKNICK(0000)] took the attack!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi attire les coups sur lui !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario attira l’attacco su di sé!",[VAR PKNICK(0000)] (Gegner) zieht den Angriff auf sich!,¡El [VAR PKNICK(0000)] enemigo ha atraído el ataque!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 공격을 끌어들였다!,{相手|あいて}の　[VAR PKNICK(0000)]は {攻撃|こうげき}を　{引|ひ}き{寄|よ}せた！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] took the attack!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] attire les coups sur lui !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] attira l’attacco su di sé!",[VAR PKNICK(0000)] von [VAR 0100(000A)] zieht den Angriff auf sich!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha atraído el ataque!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 공격을 끌어들였다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は {攻撃|こうげき}を　{引|ひ}き{寄|よ}せた！
[VAR PKNICK(0000)] stayed awake!,[VAR PKNICK(0000)] ne s’endort pas !,[VAR PKNICK(0000)] rimane sveglio!,[VAR PKNICK(0000)] schläft nicht ein!,¡[VAR PKNICK(0000)] se mantiene despierto!,[VAR PKNICK(0000)][VAR 1900(0001)] 잠들지 않는다!,[VAR PKNICK(0000)]は　{眠|ねむ}らない！
The wild [VAR PKNICK(0000)] stayed awake!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage ne s’endort pas !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico rimane sveglio!",[VAR PKNICK(0000)] (wild) schläft nicht ein!,¡El [VAR PKNICK(0000)] salvaje se mantiene despierto!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 잠들지 않는다!,{野生|やせい}の　[VAR PKNICK(0000)]は　{眠|ねむ}らない！
The opposing [VAR PKNICK(0000)] stayed awake!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi ne s’endort pas !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario rimane sveglio!",[VAR PKNICK(0000)] (Gegner) schläft nicht ein!,¡El [VAR PKNICK(0000)] enemigo se mantiene despierto!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 잠들지 않는다!,{相手|あいて}の　[VAR PKNICK(0000)]は　{眠|ねむ}らない！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] stayed awake!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] ne s’endort pas !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] rimane sveglio!",[VAR PKNICK(0000)] von [VAR 0100(000A)] schläft nicht ein!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] se mantiene despierto!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 잠들지 않는다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は　{眠|ねむ}らない！
[VAR PKNICK(0000)] is anchored in place with its suction cups!,[VAR PKNICK(0000)] s’accroche avec ses ventouses !,[VAR PKNICK(0000)] è ancorato al suolo grazie alle ventose!,[VAR PKNICK(0000)] verankert sich mithilfe von Saugnapf!,¡[VAR PKNICK(0000)] se aferra al suelo gracias a la habilidad Ventosas!,[VAR PKNICK(0000)][VAR 1900(0001)] 흡반 때문에 들러붙어 있다!,[VAR PKNICK(0000)]は きゅうばんで　はりついている！
The wild [VAR PKNICK(0000)] is anchored in place with its suction cups!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage s’accroche avec ses ventouses !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico è ancorato al suolo grazie alle ventose!",[VAR PKNICK(0000)] (wild) verankert sich mithilfe von Saugnapf!,¡El [VAR PKNICK(0000)] salvaje se aferra al suelo gracias a la habilidad Ventosas!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 흡반 때문에 들러붙어 있다!,{野生|やせい}の　[VAR PKNICK(0000)]は きゅうばんで　はりついている！
The opposing [VAR PKNICK(0000)] is anchored in place with its suction cups!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi s’accroche avec ses ventouses !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario è ancorato al suolo grazie alle ventose!",[VAR PKNICK(0000)] (Gegner) verankert sich mithilfe von Saugnapf!,¡El [VAR PKNICK(0000)] enemigo se aferra al suelo gracias a la habilidad Ventosas!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 흡반 때문에 들러붙어 있다!,{相手|あいて}の　[VAR PKNICK(0000)]は きゅうばんで　はりついている！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] is anchored in place with its suction cups!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] s’accroche avec ses ventouses !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] è ancorato al suolo grazie alle ventose!",[VAR PKNICK(0000)] von [VAR 0100(000A)] verankert sich mithilfe von Saugnapf!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] se aferra al suelo gracias a la habilidad Ventosas!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 흡반 때문에 들러붙어 있다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は きゅうばんで　はりついている！
[VAR PKNICK(0000)] sucked up the liquid ooze!,[VAR PKNICK(0000)] aspire le suintement !,[VAR PKNICK(0000)] ha assorbito la melma!,[VAR PKNICK(0000)] saugt Kloakensoße auf!,¡[VAR PKNICK(0000)] ha absorbido la secreción viscosa tóxica!,[VAR PKNICK(0000)][VAR 1900(0001)] 해감액을 흡수했다!,[VAR PKNICK(0000)]は ヘドロえきを　{吸|す}い{取|と}った！
The wild [VAR PKNICK(0000)] sucked up the liquid ooze!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage aspire le suintement !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico ha assorbito la melma!",[VAR PKNICK(0000)] (wild) saugt Kloakensoße auf!,¡El [VAR PKNICK(0000)] salvaje ha absorbido la secreción viscosa tóxica!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 해감액을 흡수했다!,{野生|やせい}の　[VAR PKNICK(0000)]は ヘドロえきを　{吸|す}い{取|と}った！
The opposing [VAR PKNICK(0000)] sucked up the liquid ooze!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi aspire le suintement !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario ha assorbito la melma!",[VAR PKNICK(0000)] (Gegner) saugt Kloakensoße auf!,¡El [VAR PKNICK(0000)] enemigo ha absorbido la secreción viscosa tóxica!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 해감액을 흡수했다!,{相手|あいて}の　[VAR PKNICK(0000)]は ヘドロえきを　{吸|す}い{取|と}った！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] sucked up the liquid ooze!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] aspire le suintement !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] ha assorbito la melma!",[VAR PKNICK(0000)] von [VAR 0100(000A)] saugt Kloakensoße auf!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha absorbido la secreción viscosa tóxica!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 해감액을 흡수했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は ヘドロえきを　{吸|す}い{取|と}った！
[VAR PKNICK(0000)] had its [VAR 0109(0001)] stolen!,"[VAR PKNICK(0000)] s’est fait voler [VAR 1400(0001,0000)][VAR ITEM2(0001)] !","[VAR 1501(0001,0001)][VAR ITEM2(0001)] di [VAR PKNICK(0000)] [VAR 1102(0001,0E0E,1111)]è stato rubatoè stata rubatasono stati rubatisono state rubate!",[VAR PKNICK(0000)] hat das Item [VAR 0109(0001)] gestohlen bekommen!,"¡Le han robado [VAR 1700(0001,0000)][VAR ITEM2(0001)] a [VAR PKNICK(0000)]!",[VAR PKNICK(0000)]의 [VAR 0109(0001)][VAR 1900(0002)] 빼앗았다!,[VAR PKNICK(0000)]の [VAR 0109(0001)]を　{奪|うば}った！
The wild [VAR PKNICK(0000)] had its [VAR 0109(0001)] stolen!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage s’est fait voler [VAR 1402(0001,0000)][VAR ITEM2(0001)] !","[VAR 1501(0001,0001)][VAR ITEM2(0001)] [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico [VAR 1102(0001,0E0E,1111)]è stato rubatoè stata rubatasono stati rubatisono state rubate!",[VAR PKNICK(0000)] (wild) hat das Item [VAR 0109(0001)] gestohlen bekommen!,"¡Le han robado [VAR 1700(0001,0000)][VAR ITEM2(0001)] al [VAR PKNICK(0000)] salvaje!",야생 [VAR PKNICK(0000)]의 [VAR 0109(0001)][VAR 1900(0002)] 빼앗았다!,{野生|やせい}の　[VAR PKNICK(0000)]の [VAR 0109(0001)]を　{奪|うば}った！
The opposing [VAR PKNICK(0000)] had its [VAR 0109(0001)] stolen!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi s’est fait voler [VAR 1402(0001,0000)][VAR ITEM2(0001)] !","[VAR 1501(0001,0001)][VAR ITEM2(0001)] [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario [VAR 1102(0001,0E0E,1111)]è stato rubatoè stata rubatasono stati rubatisono state rubate!",[VAR PKNICK(0000)] (Gegner) hat das Item [VAR 0109(0001)] gestohlen bekommen!,"¡Le han robado [VAR 1700(0001,0000)][VAR ITEM2(0001)] al [VAR PKNICK(0000)] enemigo!",상대 [VAR PKNICK(0000)]의 [VAR 0109(0001)][VAR 1900(0002)] 빼앗았다!,{相手|あいて}の　[VAR PKNICK(0000)]の [VAR 0109(0001)]を　{奪|うば}った！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] had its [VAR 0109(0001)] stolen!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] s’est fait voler [VAR 1402(0001,0000)][VAR ITEM2(0001)] !","[VAR 1501(0001,0001)][VAR ITEM2(0001)] [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] [VAR 1102(0001,0E0E,1111)]è stato rubatoè stata rubatasono stati rubatisono state rubate!",[VAR PKNICK(0000)] von [VAR 0100(000A)] hat das Item [VAR 0109(0001)] gestohlen bekommen!,"¡Le han robado [VAR 1700(0001,0000)][VAR ITEM2(0001)] al [VAR PKNICK(0000)] de [VAR 0100(000A)]!",[VAR 0100(000A)]의 [VAR PKNICK(0000)]의 [VAR 0109(0001)][VAR 1900(0002)] 빼앗았다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]の [VAR 0109(0001)]を　{奪|うば}った！
